jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthRight,mouthLeft,mouthSmileRight,mouthSmileLeft,mouthFrownRight,mouthFrownLeft,mouthDimpleRight,mouthDimpleLeft,mouthStretchRight,mouthStretchLeft,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressRight,mouthPressLeft,mouthLowerDownRight,mouthLowerDownLeft,mouthUpperUpRight
0.13899787,0.0750411,0.24103212,0.16475016,0.005317978,0.0056941523,0.13314496,0.108598374,0.001985413,0.0011872689,0.0519782,0.049414337,0.18531404,0.19685411,0.057777513,0.119265094,0.05841577,0.120815285,0.020888563,0.016151523,0.2394181,0.24117212,0.046921894
0.13916104,0.07458993,0.24238992,0.16357344,0.0045012645,0.005820324,0.13415942,0.10865203,0.0006105475,-0.00074568554,0.052458853,0.05042459,0.18293561,0.1956624,0.05776608,0.12019314,0.05859544,0.11997154,0.021195617,0.01623615,0.23911974,0.24083686,0.0478455
0.14005035,0.07501763,0.24441518,0.16568384,0.0031389955,0.006202594,0.13707802,0.11271168,0.0007684943,-0.0016240975,0.05272143,0.050814874,0.18180622,0.19494127,0.05755584,0.12018489,0.058452044,0.118586555,0.021035384,0.01601241,0.24064566,0.24164948,0.04819795
0.13645332,0.07451473,0.24210465,0.16605787,0.004387051,0.0055845147,0.13481942,0.10936755,0.0006437829,-0.0011608482,0.052430537,0.049902357,0.18054986,0.19274195,0.056967814,0.12016128,0.058623374,0.116825014,0.020707106,0.01567189,0.2384926,0.2377695,0.04743758
0.13547789,0.07382647,0.23806083,0.1627356,0.0053596506,0.0052800453,0.13857287,0.1127205,0.00054621405,-0.0011179936,0.053018335,0.050865643,0.18276268,0.19332029,0.056484707,0.12102499,0.057485297,0.115556724,0.020337326,0.0153600685,0.23624386,0.2359715,0.046580907
0.13037534,0.07282709,0.23680681,0.16568293,0.00639297,0.005099199,0.13025972,0.103314705,0.0015327205,0.0016092457,0.056494825,0.05339728,0.17930448,0.18860021,0.060007107,0.12347728,0.05967706,0.10887996,0.021754276,0.01645906,0.22456804,0.22344393,0.04449408
0.19472346,0.120094635,0.28401998,0.18384402,0.0061011296,0.0062460518,0.06254332,0.042548306,0.025354225,0.038405567,0.04019654,0.038646605,0.24634112,0.24501334,0.08275232,0.15756284,0.05966981,0.15753151,0.022601256,0.017346427,0.26649788,0.27278015,0.035459213
0.1963528,0.117687516,0.277291,0.17769594,0.0046221623,0.0066965683,0.07292208,0.05233724,0.020184606,0.0300409,0.039270196,0.037529197,0.2471566,0.2473288,0.07923661,0.1561338,0.056608256,0.15947966,0.022358373,0.017127817,0.271184,0.27648798,0.038051136
0.19427708,0.118440025,0.2775275,0.16771042,0.004778748,0.0065489346,0.07074154,0.05041959,0.023179565,0.034436896,0.040614452,0.038866524,0.2497924,0.24958374,0.08361004,0.16315222,0.05798139,0.1537835,0.023582315,0.018028889,0.2687042,0.27782956,0.037070505
0.2002479,0.11714986,0.27330044,0.16512525,0.0066874917,0.0061168405,0.08025132,0.057877347,0.01813989,0.028537117,0.041487645,0.03956673,0.24876086,0.24836028,0.07892231,0.15758371,0.05652253,0.15511994,0.022831779,0.017566102,0.27768442,0.28570035,0.03696442
0.20491908,0.11423358,0.2676103,0.16185364,0.007659497,0.0060025514,0.09170829,0.06395379,0.012941657,0.01997854,0.036855165,0.034874406,0.2542746,0.25273412,0.069604754,0.14648546,0.05345748,0.16679847,0.02105589,0.016484523,0.29275936,0.2981261,0.03819519
0.2074406,0.10766393,0.2596479,0.16233353,0.01096747,0.0055880025,0.11020063,0.07866532,0.0064810123,0.009963156,0.033979494,0.031509813,0.2648911,0.25809807,0.05692797,0.12955317,0.050709262,0.18325552,0.018183036,0.014743558,0.308404,0.31415102,0.042147975
0.1697017,0.089691944,0.24362554,0.14159155,0.0052544707,0.0061810063,0.12565453,0.10281996,0.0019669123,0.0024248445,0.05508285,0.052384757,0.20324923,0.21425772,0.065105215,0.13753381,0.055197205,0.12122131,0.021636305,0.016881905,0.25827128,0.25956202,0.043921616
0.17168592,0.08933809,0.24155207,0.13796674,0.0049587763,0.0065969434,0.12921458,0.10752762,0.0007641937,0.00047941966,0.054330464,0.05230701,0.20310046,0.21439794,0.06393714,0.13799518,0.053250924,0.12198304,0.021136386,0.016404295,0.26073307,0.2636166,0.043997526
0.17906488,0.09358748,0.24752118,0.13560133,0.004018245,0.007146098,0.1350259,0.11169021,9.6558826e-05,-0.0017569362,0.05396953,0.051560458,0.20790252,0.21962543,0.06527423,0.14299075,0.050347682,0.1240033,0.020269781,0.015618989,0.26977274,0.270175,0.044155546
0.17295186,0.09270159,0.24752453,0.13891944,0.0051221345,0.006588579,0.13032047,0.10879452,-0.0001959547,-0.0009734561,0.054100618,0.051738072,0.20716152,0.21721551,0.06615978,0.14406458,0.051250394,0.12176037,0.020141462,0.015588481,0.2652893,0.26602915,0.04405623
0.14925604,0.08393913,0.24491271,0.1514597,0.0059401253,0.005863608,0.120731294,0.096450254,0.0014754779,0.0020398546,0.05480022,0.05229047,0.19551326,0.20470633,0.06599401,0.13633408,0.05674742,0.117246926,0.021191657,0.01630016,0.23813598,0.24007493,0.043886922
0.14235783,0.0810932,0.24588366,0.1629424,0.006878763,0.0051267846,0.11756243,0.09150205,0.0019043494,0.0031902827,0.05387258,0.050701376,0.19044732,0.1991269,0.064760394,0.13100183,0.058836304,0.116655275,0.02142396,0.016439497,0.23198105,0.23341012,0.043992754
0.17631577,0.10724503,0.27036902,0.17290787,0.0065284227,0.0055654375,0.080419414,0.0592434,0.01800165,0.026536383,0.04832125,0.046754565,0.22377464,0.22673042,0.07821017,0.15020661,0.060122743,0.1402824,0.023466624,0.018205853,0.248529,0.25443086,0.038705677
0.18429671,0.108755074,0.26844355,0.16806279,0.0040820795,0.0063886433,0.08705917,0.06608538,0.014716256,0.020468507,0.0482494,0.04616011,0.22550908,0.23009187,0.07690873,0.15192781,0.057702724,0.14221117,0.023038104,0.017746199,0.25815332,0.26269487,0.040988423
0.18314365,0.10603841,0.26632863,0.15773517,0.0037644058,0.0063731195,0.097335875,0.0750389,0.013057434,0.016946292,0.05051343,0.048804946,0.22502387,0.23013961,0.07688305,0.15390891,0.05773129,0.14051022,0.023761334,0.018328017,0.26167405,0.26718608,0.042538762
0.1921337,0.10879617,0.2639584,0.15553004,0.0045167403,0.006544163,0.09643401,0.07295698,0.011340446,0.016371539,0.04840209,0.046740826,0.22989032,0.23415807,0.074872725,0.15241462,0.05667811,0.14308526,0.023348486,0.017900586,0.27227852,0.27608192,0.040080544
0.20172954,0.113025196,0.26598248,0.15522602,0.006421884,0.006665293,0.093446225,0.06911362,0.012242828,0.018654166,0.045219813,0.04307953,0.23835425,0.24168159,0.07599449,0.15274777,0.055610612,0.15111579,0.022837482,0.017539708,0.28067702,0.2856211,0.03761812
0.20288494,0.11059009,0.26354727,0.15884131,0.009026986,0.006368557,0.10165373,0.074056886,0.009117382,0.013835082,0.044013366,0.041582208,0.24544309,0.2448442,0.068528496,0.14340317,0.054679025,0.16268055,0.020966807,0.01637626,0.2896606,0.29392484,0.03925311
0.16585618,0.085402355,0.2400976,0.13652524,0.005996063,0.0066695954,0.13900054,0.11639239,0.0023935507,0.0019196941,0.06354091,0.060766436,0.2032534,0.21328758,0.06848157,0.13961275,0.059275556,0.11600822,0.023047827,0.018031431,0.2591897,0.26055294,0.04432375
0.1691542,0.08609506,0.23861672,0.12837017,0.004661905,0.0072281784,0.14007562,0.11794027,0.0018082155,0.0008402078,0.06537016,0.062192347,0.2043382,0.2154392,0.06925206,0.14226495,0.057848472,0.117087446,0.02338701,0.018175354,0.26092494,0.26248157,0.044288732
0.16866702,0.08652141,0.2350604,0.120147675,0.0028336216,0.008039326,0.144445,0.12417186,0.0017169358,-5.444605e-05,0.06965772,0.06690278,0.20345324,0.21567255,0.07151523,0.14833498,0.05558217,0.109331824,0.023197317,0.017898899,0.2598569,0.25931108,0.043678287
0.1649884,0.08658912,0.23474672,0.11984807,0.004236265,0.0070670866,0.14030443,0.12000436,0.001620501,0.0009122138,0.07173549,0.068272285,0.2005944,0.21220176,0.07448035,0.15389511,0.05509401,0.10180321,0.023298139,0.018034447,0.25345343,0.2515704,0.042462215
0.1591885,0.0832631,0.23085423,0.117104396,0.005266673,0.0070014508,0.14057672,0.11987485,0.0018828757,0.001693463,0.07257841,0.06903946,0.1976463,0.2096481,0.07408174,0.14951885,0.056543447,0.10316291,0.024025418,0.018654078,0.2459687,0.24721453,0.043356765
0.15049544,0.0821554,0.23097804,0.12308549,0.006079063,0.0067182346,0.12369596,0.102693476,0.003957411,0.00576272,0.07186424,0.06897325,0.1937092,0.20466323,0.07578946,0.14616732,0.059829436,0.10401019,0.025427537,0.01956498,0.23261657,0.23278974,0.04216758
0.13655527,0.07638271,0.24406263,0.1626742,0.006808962,0.0047529233,0.123400666,0.09780392,0.0031992616,0.004222639,0.05699876,0.054201458,0.18478735,0.19420454,0.064836994,0.1265627,0.062419802,0.11712924,0.023151409,0.017933305,0.22677387,0.2285963,0.044858932
0.13294938,0.07488524,0.24302675,0.15691549,0.0062745605,0.004764661,0.12196667,0.096881896,0.002675535,0.0033884211,0.05729608,0.054349147,0.18282545,0.1927259,0.065068066,0.12627992,0.062552005,0.11485811,0.02302402,0.017729847,0.22392054,0.22497742,0.0451578
0.13017412,0.07441745,0.24281922,0.15722404,0.0046869945,0.004834944,0.12518989,0.0980749,0.0017105778,0.0017575601,0.058119543,0.054821655,0.17819028,0.1899149,0.06623414,0.12688181,0.06289968,0.11338099,0.023187188,0.01775323,0.22375895,0.22057272,0.04595784
0.13265076,0.07507454,0.24279684,0.15798913,0.0041066133,0.004997547,0.12394886,0.100075625,0.002489628,0.001823622,0.056123756,0.05408866,0.18279587,0.19304901,0.06450321,0.12673393,0.06162169,0.12005218,0.022649536,0.017278953,0.22851378,0.22836405,0.04598471
0.13197303,0.07457122,0.24459621,0.16455674,0.0045069098,0.0047666444,0.1241823,0.09813286,0.0029293005,0.001653244,0.054250468,0.05148154,0.1824863,0.19301566,0.06274697,0.12410825,0.061489675,0.1213637,0.022305353,0.017080758,0.22771366,0.23000693,0.046369452
0.13674945,0.07661911,0.24290718,0.16117106,0.0054581766,0.0052331975,0.12525871,0.09785354,0.0023970467,0.0017262094,0.054741215,0.052492827,0.18670188,0.19595928,0.062081773,0.12472337,0.060043674,0.1215653,0.022159692,0.017048476,0.23239234,0.23318364,0.046104796
0.14660995,0.0821873,0.2401573,0.15047671,0.005418775,0.0056831194,0.11639488,0.093191855,0.0034241513,0.0045646937,0.058137868,0.055654056,0.19044307,0.20076095,0.06684752,0.13490812,0.058857415,0.11058594,0.022593066,0.017593266,0.2288397,0.22916067,0.043807548
0.14683762,0.08178588,0.23930083,0.14751953,0.0046108505,0.0058839433,0.11616676,0.094062544,0.003230225,0.0036749134,0.05898632,0.05640731,0.1896336,0.20045996,0.067317575,0.13600554,0.058557387,0.11009712,0.022929588,0.017875012,0.22983734,0.23028326,0.044225134
0.14734311,0.080955595,0.23863024,0.14955992,0.0060945596,0.0053737597,0.12474402,0.09825027,0.0028591892,0.0020418717,0.05740858,0.054289915,0.19863622,0.20594433,0.064726345,0.13266702,0.05814996,0.11931219,0.02229725,0.017542662,0.2375923,0.23849383,0.045640968
0.15191619,0.08247582,0.24294817,0.15018217,0.0058623827,0.005623252,0.12334093,0.09917012,0.001418229,0.0014321351,0.05599651,0.053549174,0.19970225,0.2081572,0.06470949,0.13409339,0.0574705,0.12285288,0.022138385,0.017285496,0.23974647,0.2416201,0.045381248
0.14777137,0.07997298,0.23916663,0.15038715,0.0058263647,0.005767568,0.12198253,0.097693995,0.001374553,0.0015787415,0.05562406,0.053083785,0.19474389,0.2042155,0.062440816,0.12933409,0.05766743,0.12096621,0.0225293,0.017466018,0.23752855,0.23907597,0.045252513
0.14351368,0.07967281,0.23960714,0.16055839,0.0066197705,0.005611134,0.120118804,0.09247203,0.0023310184,0.0030639241,0.053729676,0.051196408,0.19468121,0.20216021,0.06091104,0.12482941,0.05886151,0.12299637,0.022440799,0.017352596,0.23553216,0.23617133,0.045112535
0.14160442,0.080092035,0.25240943,0.17034811,0.0061970693,0.004622927,0.12704468,0.10099895,0.00270873,0.0024198124,0.052780185,0.050448086,0.1937778,0.20153376,0.064500436,0.12767467,0.061969552,0.12844403,0.022148456,0.01696211,0.23944522,0.24172553,0.04589403
0.13860528,0.076573566,0.250205,0.17071685,0.005751902,0.0043461276,0.12634806,0.098115675,0.0015402136,0.0015144079,0.052369628,0.05057859,0.18844233,0.19699068,0.062483378,0.12405539,0.061641514,0.12616356,0.02258154,0.017056238,0.235511,0.2374242,0.046128217
0.13871789,0.07837145,0.2542981,0.17227066,0.004629628,0.004631726,0.12540714,0.09723181,0.0021998403,0.001504724,0.053604484,0.05142883,0.18609597,0.19557089,0.06440475,0.12545863,0.062521756,0.12567852,0.0228462,0.017517209,0.23249118,0.23311524,0.04605707
0.13749899,0.07944018,0.25445768,0.17437977,0.005470095,0.0043037036,0.12254472,0.095586464,0.0028550152,0.0017707797,0.050356604,0.048154607,0.19192046,0.19875422,0.062294524,0.12597392,0.06122028,0.13153012,0.021678485,0.016327515,0.23727962,0.23795585,0.04628418
0.13516137,0.077337,0.251175,0.17502335,0.006941065,0.0041253776,0.12056657,0.09332582,0.002674045,0.0023808456,0.052642297,0.048973627,0.19006187,0.19677857,0.06324982,0.12657231,0.0616014,0.1265204,0.02171577,0.0165838,0.2296235,0.23076566,0.045355815
0.12787488,0.07574189,0.24703586,0.17791413,0.00654516,0.0045708963,0.11369189,0.08457047,0.001692569,0.002772741,0.053473562,0.0508088,0.18292518,0.19070886,0.06415956,0.124205075,0.06326709,0.11837383,0.023315726,0.017726036,0.21641351,0.2174058,0.044154573
0.21415465,0.121984996,0.28175768,0.17702603,0.0042671817,0.006469208,0.08240973,0.061437424,0.018519383,0.025249219,0.041925956,0.040926646,0.24084724,0.24427517,0.07232164,0.14953123,0.05351287,0.16126731,0.021502556,0.01701994,0.28340518,0.28945002,0.041878693
0.22666195,0.12594597,0.2793469,0.16126862,0.00089586165,0.00784573,0.0855404,0.06954065,0.015299126,0.018851021,0.043839473,0.04380076,0.23689167,0.24662279,0.07255648,0.15476176,0.051886328,0.1580316,0.023110313,0.017957035,0.29462138,0.30189848,0.042733286
0.24930559,0.13527668,0.28500828,0.15008059,-0.0044502825,0.009894714,0.09131931,0.07625444,0.014179832,0.014939168,0.044458836,0.044964973,0.23948185,0.25221848,0.07591556,0.16625129,0.04816241,0.15884432,0.024262806,0.018260239,0.31019482,0.3149592,0.0416013
0.2615061,0.13833395,0.27927926,0.13744922,-0.0025847591,0.010749448,0.09622117,0.08384985,0.008787386,0.009401264,0.040712845,0.042544477,0.248128,0.26071602,0.07139788,0.16339095,0.04469304,0.16903315,0.02293293,0.01741076,0.32806522,0.33556202,0.04124142
0.26444057,0.139236,0.27525535,0.12823132,-0.00023080735,0.011024711,0.10821715,0.08962865,0.006227973,0.005850686,0.04140774,0.04202953,0.25867236,0.26800907,0.07103636,0.16649032,0.040927663,0.17653267,0.021823758,0.016484274,0.340534,0.3459364,0.03972346
0.2640403,0.14147429,0.2795692,0.12542477,0.0018392254,0.010879198,0.10723423,0.09108281,0.008012037,0.008426006,0.040360995,0.03995356,0.2674764,0.27178589,0.07498658,0.17136468,0.040575325,0.17951903,0.019812405,0.01515988,0.3429113,0.3534505,0.038136702
0.14483891,0.0806723,0.24705467,0.17861192,0.013639863,0.0023294582,0.1022223,0.067951836,0.0057961033,0.012830593,0.045350485,0.041750498,0.22756171,0.22177051,0.060227275,0.11883416,0.063591965,0.150702,0.021923091,0.01757721,0.23794511,0.24272473,0.044124655
0.14190498,0.07979938,0.24564748,0.1758301,0.011745476,0.0028504273,0.104080275,0.070101574,0.003931799,0.009294409,0.0449915,0.04188123,0.2262087,0.22136143,0.059570704,0.11908849,0.062791936,0.14855583,0.02157417,0.017154833,0.23904479,0.24061799,0.04427504
0.13311258,0.07685826,0.2406904,0.16954413,0.010352146,0.0034265697,0.10861948,0.07394426,0.004754331,0.008253482,0.04806107,0.04461711,0.2213975,0.21689484,0.060955863,0.12021262,0.063578,0.14290437,0.022427814,0.017716924,0.2330816,0.23394886,0.044406485
0.13654909,0.076949,0.24007155,0.17036119,0.01237166,0.0027442619,0.10505624,0.07160279,0.004872651,0.0094982125,0.047400746,0.04340545,0.22730224,0.22028023,0.05982556,0.11659183,0.064598136,0.15004538,0.021856727,0.017485537,0.23615211,0.24049717,0.045006797
0.13164182,0.073793106,0.23883955,0.17003943,0.013533834,0.002442481,0.10748792,0.072136134,0.004169281,0.008721592,0.048321974,0.043697927,0.221899,0.21632752,0.060418088,0.11544163,0.06492351,0.1494641,0.021548599,0.01719508,0.23153824,0.23630384,0.04429868
0.13662885,0.07775133,0.24435222,0.1736747,0.011995161,0.0035116374,0.10632268,0.07266531,0.0046639014,0.008719094,0.049202748,0.045479678,0.21604107,0.21373829,0.061763678,0.11992715,0.063993424,0.14551139,0.021684935,0.017181668,0.23507795,0.23730773,0.043146957
0.22979538,0.12690325,0.27948177,0.18095714,0.014356665,0.0036380857,0.08217537,0.04972728,0.014037393,0.023087453,0.027595144,0.027088713,0.2869755,0.27615756,0.063165024,0.14153269,0.050283615,0.19219315,0.017081184,0.014333159,0.31529978,0.3218025,0.03841897
0.24048749,0.12975155,0.27455246,0.16436924,0.008278403,0.007054532,0.08865849,0.06050991,0.011909845,0.015394171,0.033039756,0.030148387,0.28205934,0.27467835,0.06786796,0.15248892,0.04775562,0.18347862,0.018724196,0.015349118,0.3198077,0.3298414,0.03853297
0.25975212,0.13641468,0.27143052,0.14173967,0.005675525,0.0081234835,0.093274,0.06703449,0.010624405,0.013348991,0.03211822,0.03156229,0.2892943,0.2850098,0.064245634,0.15538663,0.04354007,0.1929995,0.020279784,0.01587359,0.33958822,0.3486643,0.03962929
0.26889932,0.13768247,0.26756653,0.14144921,0.010639437,0.0070612514,0.09678705,0.06542953,0.005560702,0.009790503,0.031645026,0.030346524,0.29863307,0.29073346,0.061894905,0.15427156,0.04318195,0.19854175,0.01931593,0.015654298,0.34943002,0.3589956,0.037497025
0.28519484,0.14854151,0.27049315,0.11924545,0.008157419,0.009334588,0.10036119,0.073603824,0.0062046903,0.008525091,0.035244435,0.03450918,0.2972553,0.2947308,0.07016388,0.17190376,0.037909064,0.19126303,0.019349938,0.015277069,0.36418316,0.37037373,0.032806475
0.2924826,0.14732718,0.26873043,0.118927315,0.010794574,0.009998384,0.11207812,0.08422585,0.004667667,0.005661308,0.032416273,0.030406995,0.30663604,0.30058503,0.06408349,0.16138743,0.035180055,0.20851536,0.015882079,0.01290192,0.37988618,0.3884174,0.034848697
0.13993028,0.07967389,0.23362757,0.14069279,0.006612042,0.0055362475,0.12293813,0.099251024,0.003006884,0.0035336225,0.06717408,0.06383505,0.18524447,0.19536212,0.071592465,0.14155419,0.06172053,0.10001747,0.024669854,0.019137746,0.21992399,0.22120154,0.04289988
0.13845588,0.07836834,0.23105279,0.13763386,0.006140628,0.005994897,0.12650613,0.10276922,0.0022959146,0.0020183045,0.06818901,0.06472504,0.18314408,0.1939197,0.07145762,0.14129281,0.06084779,0.09821098,0.024725812,0.019106539,0.21805628,0.21772799,0.042343166
0.13626134,0.07750128,0.22978233,0.13621734,0.005710343,0.0059334375,0.12571214,0.101195864,0.0021579228,0.0020369373,0.07050212,0.067239955,0.18303931,0.1929134,0.07282779,0.14285189,0.061847154,0.09745646,0.025405219,0.019642955,0.21744871,0.2157012,0.042224243
0.13537464,0.07778623,0.23157254,0.13749589,0.0057080025,0.0058345976,0.12488947,0.10235099,0.0025424794,0.0030522223,0.06924775,0.06582244,0.18254563,0.19311862,0.072658926,0.14291182,0.061182834,0.09837026,0.025083689,0.019311812,0.21701635,0.21690294,0.042242873
0.12808737,0.07336054,0.22894365,0.13692856,0.0062215324,0.005366575,0.12677337,0.10333458,0.0024991261,0.0033819785,0.0704339,0.06668228,0.17828403,0.1881519,0.07233314,0.13995582,0.062033307,0.096712746,0.025030917,0.019359691,0.20953178,0.21093644,0.042855572
0.12509698,0.07317698,0.23082374,0.14207993,0.0070280777,0.0050709564,0.11895113,0.09465143,0.0032001615,0.0051476085,0.0692026,0.065741524,0.17742148,0.18675423,0.07281853,0.13681728,0.06449646,0.09862733,0.025654357,0.019781843,0.20441106,0.2049613,0.042808745
0.15333469,0.08077575,0.23717031,0.1399681,0.009434194,0.0055313795,0.16149297,0.13529675,0.0027305942,-0.00043365164,0.06992405,0.06655092,0.19291982,0.20177686,0.06941736,0.13907091,0.06167072,0.107722685,0.023044363,0.018248875,0.24636164,0.24670851,0.04583382
0.15898582,0.08225351,0.23506513,0.13249214,0.009092143,0.005673143,0.16549301,0.14052305,0.00052813755,-0.0031341235,0.06950906,0.0653068,0.1927207,0.20342281,0.06704027,0.14145099,0.059121646,0.10781805,0.022806777,0.01805862,0.25730842,0.25792426,0.04634465
0.158838,0.08161758,0.23479727,0.12744938,0.0078647975,0.006053203,0.17296357,0.14827915,-0.00016099983,-0.004434352,0.0690247,0.06596693,0.19270217,0.20270564,0.06748581,0.14446893,0.05825174,0.10376258,0.022454768,0.017601382,0.25609797,0.25901416,0.04574222
0.16376857,0.08342374,0.2356185,0.12594259,0.008343654,0.0062225666,0.17269538,0.14745101,-0.0013924653,-0.0043336484,0.06675714,0.062901065,0.19764636,0.20554377,0.066822946,0.1450015,0.05631251,0.10432677,0.02128328,0.016619839,0.26159817,0.2621781,0.044467397
0.15746802,0.079938084,0.22958995,0.123819485,0.008141074,0.006241131,0.17426449,0.14878555,-0.0015862829,-0.0051691565,0.068171054,0.063389055,0.19564885,0.20390916,0.06510922,0.14309984,0.05403144,0.10151358,0.02100344,0.01632008,0.25821996,0.25334477,0.044190563
0.15534182,0.07890354,0.23199235,0.13180247,0.0070535652,0.006682584,0.17031366,0.14549558,-0.0018781668,-0.004819289,0.064872555,0.0615503,0.19435886,0.20431451,0.06250239,0.13731669,0.054418333,0.10704528,0.02079959,0.01628972,0.25578353,0.25599855,0.04521274
0.17074788,0.10354373,0.25869823,0.15848544,0.004865442,0.0069224136,0.09292308,0.07319603,0.015071006,0.021878771,0.05420094,0.052755658,0.2126866,0.21975838,0.079903714,0.15592593,0.05951272,0.12461077,0.02350087,0.017896397,0.24550153,0.24856405,0.03699685
0.18144031,0.107155725,0.25679138,0.14995606,0.0029222968,0.0074761743,0.096739896,0.08091458,0.01345587,0.018399293,0.056824725,0.05434633,0.21068737,0.21990749,0.08109691,0.16439694,0.056210823,0.11601877,0.023732014,0.018114612,0.25198874,0.2559852,0.038676526
0.19817476,0.11607873,0.26294166,0.13785224,0.0011712301,0.008063402,0.10256838,0.08444419,0.013370696,0.016099362,0.05535344,0.054060128,0.22052635,0.23274253,0.083632156,0.17314371,0.052689113,0.11850388,0.02312581,0.017884912,0.26483747,0.2681752,0.03868617
0.19169809,0.11102265,0.25271747,0.12850815,0.0019266761,0.0080685085,0.10020537,0.08210008,0.011154824,0.01445903,0.05471482,0.053669613,0.22243957,0.2325107,0.07915039,0.16651338,0.052090045,0.11963742,0.022945525,0.017673591,0.2669013,0.27014107,0.03756332
0.19434266,0.11240402,0.25129202,0.13251081,0.002227493,0.008055962,0.09932797,0.07978862,0.011423397,0.015147006,0.051555254,0.050038043,0.2224561,0.23277226,0.07949082,0.16543184,0.050528977,0.120686665,0.022729399,0.017365364,0.26760337,0.2673093,0.035829168
0.19606431,0.11139356,0.24974455,0.12703718,0.0033462394,0.008568104,0.10188811,0.08320529,0.0104706725,0.013256132,0.05463009,0.05224746,0.22256239,0.23248687,0.079186015,0.16467892,0.050772086,0.12347662,0.022713974,0.017314723,0.26938155,0.27351353,0.035705056
0.11434566,0.068895556,0.2273764,0.16079663,0.0065437118,0.0054460443,0.10885379,0.08357336,0.0034883972,0.005927033,0.063911065,0.061089657,0.16976131,0.1797175,0.06515235,0.124103524,0.06530345,0.101229385,0.025645737,0.019425463,0.19412896,0.19446023,0.042541265
0.11494619,0.06946813,0.22850166,0.15984282,0.0062520658,0.0052338,0.10764308,0.0837666,0.0032831372,0.005506049,0.06457427,0.061481446,0.16943158,0.17981887,0.06638171,0.12542601,0.06533717,0.10000384,0.025712363,0.01949864,0.1933359,0.19380179,0.04260496
0.117007256,0.07094008,0.23151904,0.16467886,0.0054843724,0.005371567,0.11050256,0.08494482,0.0029432094,0.0045712963,0.062566385,0.059795275,0.17122416,0.18179181,0.0653965,0.12492936,0.064474754,0.10170813,0.025120907,0.01891015,0.19876668,0.19886062,0.042617418
0.11863654,0.07069582,0.2314799,0.16291688,0.005728592,0.0051910705,0.1098122,0.085306615,0.0025263836,0.0046062423,0.061966777,0.05928618,0.17144305,0.18182498,0.06523623,0.12548979,0.064536124,0.10202078,0.024969347,0.018833434,0.19973412,0.20041668,0.04287562
0.11743504,0.06954268,0.23026548,0.16028635,0.0059547108,0.0050493027,0.11228022,0.086614825,0.002544481,0.0040036677,0.06469758,0.06159453,0.17026216,0.18026574,0.06587801,0.1256533,0.06479478,0.10104293,0.025444524,0.019182509,0.19892983,0.19923785,0.043105736
0.11840535,0.07074882,0.22952347,0.15559952,0.0066308095,0.0053152605,0.10721986,0.082579434,0.0036916388,0.0060999645,0.06751314,0.06452962,0.17193541,0.1820322,0.06863598,0.12746271,0.06681631,0.10166866,0.026557466,0.02014525,0.19770546,0.19854394,0.04241635
0.20649989,0.1262053,0.27818054,0.16637143,0.002478584,0.008099103,0.06545228,0.05089199,0.023316614,0.03375902,0.042552363,0.04221871,0.23065789,0.23891026,0.083786115,0.16814391,0.05446895,0.13927358,0.023631146,0.017894378,0.26831192,0.27315104,0.034003377
0.20890586,0.1287102,0.27600154,0.16569716,0.0009882869,0.0091875335,0.06620027,0.051769268,0.026863188,0.037250366,0.04171229,0.041417737,0.22787957,0.23741125,0.08584235,0.17307767,0.052943394,0.13508356,0.024343492,0.018090615,0.26431575,0.27080622,0.032489855
0.21229589,0.12956633,0.27896073,0.15739797,-0.00060643663,0.009442618,0.06768666,0.05407725,0.024285873,0.033067547,0.04098933,0.040839635,0.23140194,0.24171905,0.084885366,0.17478544,0.050812997,0.13753624,0.024059817,0.01782103,0.26820385,0.27125266,0.033430025
0.19768265,0.12456577,0.27696386,0.1616607,0.001356727,0.008247068,0.06671419,0.05121567,0.022666534,0.03216841,0.03859258,0.03805744,0.23109673,0.23778285,0.083235055,0.16787711,0.052203353,0.139913,0.02352015,0.017761262,0.26157665,0.26704785,0.03462627
0.18143848,0.121444,0.27697083,0.16561815,0.0012469866,0.008054629,0.05864851,0.044808205,0.026944531,0.040520202,0.04184286,0.04071677,0.21984579,0.22788328,0.0909406,0.17542268,0.05550272,0.12602772,0.02420884,0.018020092,0.23704737,0.24209037,0.031930983
0.16611242,0.1129902,0.27246577,0.1721456,0.0030732423,0.007193567,0.061483435,0.04781942,0.026193881,0.04006449,0.04759754,0.04492084,0.20427713,0.21470518,0.08923281,0.16774301,0.059227422,0.11362759,0.02450252,0.01827255,0.22212832,0.22765514,0.03268773
0.1963811,0.09773543,0.25932187,0.17161486,0.0061409106,0.0062608384,0.12111241,0.09381326,0.0038052108,0.0043305364,0.038843255,0.037756227,0.23011912,0.23467103,0.052448448,0.119035795,0.054479662,0.16788325,0.020090591,0.015781052,0.29209486,0.29677805,0.047042985
0.18933575,0.09483989,0.2549353,0.16399048,0.0057055205,0.0061528315,0.12623832,0.09770544,0.0015452261,0.0010446147,0.042442504,0.0409621,0.22630855,0.23027876,0.05375415,0.12290463,0.05380997,0.16048747,0.020798273,0.016082395,0.286072,0.2893246,0.047261283
